0.000
0.000
0.000
0.000
42.000
68.000
92.000
114.000
136.000
156.000
176.000
196.000
216.000
238.000
258.000
280.000
300.000
323.000
345.000
369.000
392.000
416.000
441.000
468.000
495.000
522.000
550.000
576.000
608.000
640.000
672.000
702.000
736.000
770.000
803.000
840.000
880.000
915.000
954.000
992.000
1036.000
1080.000
1122.000
1170.000
1216.000
1260.000
1312.000
1365.000
1419.000
1472.000
1530.000
1587.000
1650.000
1710.000
1776.000
1846.000
1914.000
1984.000
2065.000
2142.000
2223.000
2310.000
2400.000
2496.000
2592.000
2700.000
2806.000
2916.000
3040.000
3168.000
3304.000
3450.000
3600.000
3763.000
3936.000
4118.000
4320.000
4532.000
4757.000
5002.000
5267.000
5550.000
5865.000
6204.000
6567.000
6966.000
7400.000
7878.000
8400.000
8976.000
9610.000
10320.000
11115.000
12012.000
13056.000
14276.000
15744.000
17600.000
20130.000
24245.000
