0.000
0.000
0.000
0.000
0.000
0.000
24.000
42.000
55.000
68.000
84.000
100.000
120.000
143.000
165.000
189.000
213.000
240.000
270.000
300.000
336.000
370.000
405.000
442.000
481.000
522.000
564.000
608.000
650.000
700.000
748.000
798.000
847.000
900.000
952.000
1008.000
1066.000
1122.000
1188.000
1248.000
1316.000
1380.000
1450.000
1519.000
1596.000
1672.000
1748.000
1826.000
1911.000
1998.000
2080.000
2176.000
2268.000
2368.000
2465.000
2574.000
2684.000
2793.000
2907.000
3024.000
3150.000
3283.000
3417.000
3555.000
3700.000
3850.000
4012.000
4176.000
4350.000
4526.000
4715.000
4914.000
5120.000
5336.000
5566.000
5808.000
6068.000
6327.000
6615.000
6912.000
7238.000
7581.000
7942.000
8330.000
8748.000
9200.000
9686.000
10208.000
10788.000
11400.000
12096.000
12865.000
13724.000
14700.000
15824.000
17155.000
18762.000
20808.000
23616.000
28106.000
