0.000
0.000
0.000
0.000
0.000
30.000
48.000
62.000
76.000
92.000
110.000
128.000
147.000
168.000
188.000
210.000
234.000
260.000
288.000
320.000
354.000
392.000
432.000
480.000
528.000
584.000
646.000
714.000
792.000
870.000
961.000
1062.000
1170.000
1284.000
1404.000
1534.000
1672.000
1806.000
1953.000
2107.000
2262.000
2424.000
2592.000
2760.000
2937.000
3116.000
3300.000
3480.000
3674.000
3871.000
4071.000
4275.000
4484.000
4698.000
4914.000
5134.000
5360.000
5593.000
5829.000
6072.000
6318.000
6566.000
6825.000
7085.000
7353.000
7632.000
7912.000
8200.000
8496.000
8800.000
9108.000
9430.000
9752.000
10089.000
10440.000
10800.000
11168.000
11550.000
11938.000
12350.000
12780.000
13216.000
13680.000
14161.000
14673.000
15200.000
15762.000
16362.000
17000.000
17680.000
18414.000
19215.000
20097.000
21080.000
22185.000
23463.000
24990.000
26880.000
29412.000
33507.000
